VehicleID,LaneNo,Frame,Timestamp
6434,2,6643,221.4
6543,2,6654,221.76666666666665
6545,1,6656,221.83333333333334
6547,2,6660,221.96666666666667
6564,2,6678,222.56666666666666
6583,2,6698,223.23333333333332
6585,1,6705,223.46666666666667
6590,2,6712,223.7
6598,1,6721,224.0
6600,2,6722,224.03333333333333
6608,2,6737,224.53333333333333
6611,1,6740,224.63333333333333
6612,2,6741,224.66666666666666
6621,1,6749,224.93333333333334
6623,2,6751,225.0
6624,1,6751,225.0
6628,1,6755,225.13333333333333
6630,2,6758,225.23333333333332
6632,1,6759,225.26666666666665
6646,2,6771,225.66666666666666
6649,1,6788,226.23333333333332
6585,2,6794,226.43333333333334
6657,2,6804,226.76666666666665
6660,2,6812,227.03333333333333
6665,3,6817,227.2
6671,2,6822,227.36666666666667
6691,2,6855,228.46666666666667
6612,1,6892,229.7
6746,1,6897,229.86666666666667
6750,2,6900,229.96666666666667
6757,2,6911,230.33333333333334
6761,2,6921,230.66666666666666
6775,1,6954,231.76666666666665
6777,2,6955,231.79999999999998
6784,1,6960,231.96666666666667
6797,2,6970,232.29999999999998
6807,2,6980,232.63333333333333
6815,2,6994,233.1
6820,1,7005,233.46666666666667
6816,2,7006,233.5
6825,2,7033,234.4
6839,2,7062,235.36666666666667
6845,2,7072,235.7
6866,1,7130,237.63333333333333
6876,2,7143,238.06666666666666
6880,2,7148,238.23333333333332
6845,1,7151,238.33333333333334
6886,1,7160,238.63333333333333
6888,2,7161,238.66666666666666
6891,2,7174,239.1
6898,2,7193,239.73333333333332
6910,1,7207,240.2
6911,2,7213,240.4
6920,2,7229,240.93333333333334
6926,2,7234,241.1
6910,2,7237,241.2
6933,1,7242,241.36666666666667
6888,1,7254,241.76666666666665
6943,3,7258,241.9
6949,1,7264,242.1
6965,2,7284,242.76666666666665
6978,3,7303,243.4
6980,2,7311,243.66666666666666
6982,1,7313,243.73333333333332
6991,2,7326,244.16666666666666
6992,2,7331,244.33333333333334
6994,3,7338,244.56666666666666
7011,1,7367,245.53333333333333
7013,3,7370,245.63333333333333
7027,1,7380,245.96666666666667
6992,1,7398,246.56666666666666
7045,2,7408,246.9
7046,3,7410,246.96666666666667
7050,2,7414,247.1
7058,1,7417,247.2
7061,1,7419,247.26666666666665
7085,1,7443,248.06666666666666
7086,1,7443,248.06666666666666
7096,1,7459,248.6
7097,2,7460,248.63333333333333
7104,2,7469,248.93333333333334
7110,2,7489,249.6
7115,1,7491,249.66666666666666
7120,2,7501,250.0
7127,2,7510,250.29999999999998
7132,2,7522,250.7
7137,1,7525,250.79999999999998
7140,2,7526,250.83333333333334
7115,2,7530,250.96666666666667
7156,1,7543,251.4
7163,1,7549,251.6
7182,2,7569,252.26666666666665
7183,2,7575,252.46666666666667
7120,1,7580,252.63333333333333
7200,1,7593,253.06666666666666
7219,3,7607,253.53333333333333
7221,1,7607,253.53333333333333
7228,1,7613,253.73333333333332
7246,2,7623,254.06666666666666
7250,2,7628,254.23333333333332
7256,1,7634,254.43333333333334
7265,1,7643,254.73333333333332
7280,2,7657,255.2
7286,1,7659,255.26666666666665
7295,1,7664,255.43333333333334
7256,2,7671,255.66666666666666
7301,1,7671,255.66666666666666
7308,1,7682,256.0333333333333
7309,1,7682,256.0333333333333
7319,2,7694,256.43333333333334
7348,1,7707,256.8666666666667
7351,2,7710,256.96666666666664
7352,2,7713,257.06666666666666
7356,2,7718,257.23333333333335
7359,1,7722,257.3666666666667
7368,1,7730,257.6333333333333
7370,1,7743,258.06666666666666
7373,2,7745,258.1333333333333
7375,1,7747,258.2
7376,2,7749,258.26666666666665
7379,1,7753,258.4
7385,1,7762,258.7
7386,1,7765,258.8
7389,2,7771,259.0
7370,2,7791,259.6666666666667
7399,1,7793,259.73333333333335
7426,1,7827,260.8666666666667
7399,2,7837,261.2
7437,1,7842,261.3666666666667
7444,1,7844,261.43333333333334
7453,1,7854,261.76666666666665
7456,1,7857,261.8666666666667
7458,2,7858,261.9
7459,2,7860,261.96666666666664
7461,1,7871,262.3333333333333
7469,3,7889,262.93333333333334
7476,1,7896,263.1666666666667
7453,2,7901,263.3333333333333
7491,1,7906,263.5
7497,1,7908,263.56666666666666
7508,1,7916,263.8333333333333
7515,2,7922,264.0333333333333
7532,1,7937,264.5333333333333
7508,2,7957,265.2
7551,1,7957,265.2
7552,1,7957,265.2
7558,2,7962,265.3666666666667
7585,2,7994,266.43333333333334
7594,1,8003,266.73333333333335
7599,1,8005,266.8
7600,1,8005,266.8
7624,2,8024,267.43333333333334
7626,1,8026,267.5
7643,1,8045,268.1333333333333
7551,2,8052,268.3666666666667
7657,2,8065,268.8
7684,1,8076,269.1666666666667
7696,1,8086,269.5
7705,1,8097,269.8666666666667
7724,1,8112,270.3666666666667
7730,1,8123,270.73333333333335
7733,1,8124,270.76666666666665
7730,2,8146,271.5
7760,1,8151,271.6666666666667
7765,2,8155,271.8
7766,1,8156,271.8333333333333
7768,1,8160,271.96666666666664
7772,2,8164,272.1
7785,1,8171,272.3333333333333
7786,1,8172,272.3666666666667
7792,1,8177,272.5333333333333
7796,2,8182,272.7
7809,1,8193,273.06666666666666
7818,1,8197,273.2
7830,1,8205,273.46666666666664
7834,1,8206,273.5
7827,2,8211,273.6666666666667
7844,1,8212,273.7
7847,2,8213,273.73333333333335
7861,2,8225,274.1333333333333
7865,1,8226,274.1666666666667
7871,2,8233,274.4
7901,2,8251,275.0
7913,1,8259,275.26666666666665
7834,2,8263,275.4
7919,2,8271,275.6666666666667
7927,1,8277,275.8666666666667
7933,1,8288,276.23333333333335
7936,1,8293,276.4
7948,2,8311,277.0
7936,2,8316,277.1666666666667
7959,2,8318,277.23333333333335
7961,1,8322,277.3666666666667
7919,1,8340,277.96666666666664
7961,2,8346,278.1666666666667
7996,1,8351,278.3333333333333
7998,1,8354,278.43333333333334
8006,1,8364,278.76666666666665
8009,1,8365,278.8
8010,1,8366,278.8333333333333
8019,2,8376,279.1666666666667
8036,2,8388,279.56666666666666
8041,1,8390,279.6333333333333
8043,2,8390,279.6333333333333
8050,1,8400,279.96666666666664
8052,2,8402,280.0333333333333
8053,2,8402,280.0333333333333
7998,2,8406,280.1666666666667
8066,1,8427,280.8666666666667
8075,2,8435,281.1333333333333
8078,1,8438,281.23333333333335
8081,1,8443,281.4
8110,2,8467,282.2
8116,1,8472,282.3666666666667
8125,1,8477,282.5333333333333
8134,2,8482,282.7
8135,2,8483,282.73333333333335
8179,1,8497,283.2
8180,1,8497,283.2
8192,2,8503,283.4
8110,1,8510,283.6333333333333
8217,1,8523,284.06666666666666
8226,1,8529,284.26666666666665
8228,1,8534,284.43333333333334
8180,2,8536,284.5
8231,2,8538,284.56666666666666
8234,1,8542,284.7
8252,1,8563,285.4
8217,2,8564,285.43333333333334
8272,2,8582,286.0333333333333
8279,2,8605,286.8
8297,1,8639,287.93333333333334
8304,1,8642,288.0333333333333
8310,1,8646,288.1666666666667
8343,1,8666,288.8333333333333
8348,1,8669,288.93333333333334
8341,2,8671,289.0
8367,2,8686,289.5
8371,1,8690,289.6333333333333
8373,2,8696,289.8333333333333
8348,2,8697,289.8666666666667
8304,2,8713,290.4
8384,1,8727,290.8666666666667
8389,1,8744,291.43333333333334
8393,3,8753,291.73333333333335
8397,1,8771,292.3333333333333
8401,2,8780,292.6333333333333
8408,1,8793,293.06666666666666
8413,1,8797,293.2
8419,1,8803,293.4
8427,1,8809,293.6
8438,2,8818,293.9
8440,1,8819,293.93333333333334
8442,2,8825,294.1333333333333
8452,1,8828,294.23333333333335
8462,2,8839,294.6
8471,1,8844,294.76666666666665
8483,2,8857,295.2
8488,1,8864,295.43333333333334
8489,1,8868,295.56666666666666
8491,1,8873,295.73333333333335
8511,1,8892,296.3666666666667
8517,1,8900,296.6333333333333
8488,2,8914,297.1
8517,2,8914,297.1
8536,1,8920,297.3
8558,1,8956,298.5
8561,2,8958,298.56666666666666
8564,1,8963,298.73333333333335
8576,1,8973,299.06666666666666
8577,1,8975,299.1333333333333
8601,2,9006,300.1666666666667
8577,2,9017,300.5333333333333
8620,1,9021,300.6666666666667
8631,1,9029,300.93333333333334
8635,2,9031,301.0
8641,1,9037,301.2
8648,3,9042,301.3666666666667
8656,1,9047,301.5333333333333
8685,2,9067,302.2
8688,1,9067,302.2
8691,2,9069,302.26666666666665
8694,2,9070,302.3
8698,1,9078,302.56666666666666
8711,1,9102,303.3666666666667
8716,1,9105,303.46666666666664
8725,2,9118,303.9
8726,1,9128,304.23333333333335
8727,1,9130,304.3
8698,2,9156,305.1666666666667
8745,1,9157,305.2
8748,3,9159,305.26666666666665
8752,1,9161,305.3333333333333
8755,2,9163,305.4
8757,1,9164,305.43333333333334
8759,1,9164,305.43333333333334
8760,1,9165,305.46666666666664
8766,1,9171,305.6666666666667
8769,1,9174,305.76666666666665
8770,1,9175,305.8
8771,2,9175,305.8
8778,2,9182,306.0333333333333
